Title Code,Title Name (English),Hindi Title,Register Serial No,Regn. No,Owner Name,State,Publication City/District,Periodicity,title_en_clean,title_hi_clean,periodicity_tag,detected_lang_en,metaphone_code,soundex_code
MPHIN29795,SOMIL TODAY,सोमिल टुडे,127451.0,MPHIN/2014/54896,KAPIL GUPTA,MP,GWALIOR,F,somil,समल टड,U,en,SML,S540
MPHIN02135,GWALIOR TODAY,,51936.0,51936/ 90,VISHNU SOMNANI,MP,GWALIOR,F,gwalior,,U,en,KWLR,G460
MPHIN35324,SHASHI TODAY,शशि टुडे,150241.0,MPHIN/2019/77686,SHILPI SHIVHARE,MP,GWALIOR,M,shashi,शश टड,U,en,XX,S200
MPHIN22195,BPN TODAY,बीपीएन टुडे,100717.0,MPHIN/2008/28160,BAKIL SINGH BAGHEL,MP,GWALIOR,M,bpn,बपएन टड,U,en,BPN,B500
MPHIN33917,PRATULAY TODAY,प्रतुलय टुडे,148912.0,MPHIN/2018/76357,PADAMSHRI PATIL,MP,GWALIOR,M,pratulay,परतलय टड,U,en,PRTL,P634
MPHIN32194,LOKSATHI TODAY,लोकसाथी टुडे,145428.0,MPHIN/2016/72873,ALOK SAXENA,MP,GWALIOR,M,loksathi,लकसथ टड,U,en,LKS0,L230
MPHIN31130,PUSHPANJALI TODAY,पुष्पांजली टुडे,134754.0,MPHIN/2015/62199,BHARAT SINGH CHAUHAN,MP,GWALIOR,M,pushpanjali,पषपजल टड,U,en,PXPNJL,P215
MPHIN34355,GREYVISION TODAY,ग्रेविजन टुडे,144884.0,MPHIN/2017/72329,BRIJENDRA SINGH,MP,GWALIOR,M,greyvision,गरवजन टड,U,en,KRFXN,G612
MPHIN30388,PRANAV TODAY,प्रंणव टुडे,135014.0,MPHIN/2015/62459,ABHA SHARMA,MP,GWALIOR,M,pranav,परणव टड,U,en,PRNF,P651
MPHIN29541,VIHAN TODAY,विहान टुडे,138602.0,MPHIN/2015/66047,VARSHA GUPTA,MP,GWALIOR,M,vihan,वहन टड,U,en,FHN,V500
MPHIN33636,GWALIOR GIRIGHATI TODAY,,,UR,GIRIJA TRIVEDI,MP,GWALIOR,M,gwalior girighati,,U,en,KWLR JRKHT,G462
MPHIN29542,PRAVAKTA TODAY,प्रवक्ता टुडे,138586.0,MPHIN/2015/66031,AVDHESH GUPTA,MP,GWALIOR,M,pravakta,परवकत टड,U,en,PRFKT,P612
MPHIN36839,COLORS TODAY,,,,SHAHNAWAZ KHAN,MP,GWALIOR,M,colors,,U,en,KLRS,C462
MPHIN23779,SHIKHA BHARAT TODAY,,112888.0,MPHIN/2011/40331,SHIV KUMAR SHARMA,MP,GWALIOR,M,shikha bharat,,U,en,XKH BHRT,S216
MPHIN33297,RUDRANSH TODAY,रुद्रांश टुडे,141188.0,MPHIN/2016/68633,SHIVANGI SHRIVASTAVA,MP,GWALIOR,M,rudransh,रदरश टड,U,en,RTRNX,R365
MPHIN30095,GALAV TODAY,गालव टुडे,134133.0,MPHIN/2014/61578,JAI PRAKASH,MP,GWALIOR,M,galav,गलव टड,U,en,KLF,G410
MPHIN28025,PRIYANSHI TODAY,,122099.0,MPHIN/2012/49544,VISHNU SHARMA,MP,GWALIOR,M,priyanshi,,U,en,PRYNX,P652
MPHIN30447,VIPRA TODAY,विप्र टुडे,131365.0,MPHIN/2014/58810,ANAND TRIVEDI,MP,GWALIOR,M,vipra,वपर टड,U,en,FPR,V160
MPHIN35096,NAVNEET TODAY,नवनीत टुडे,151166.0,MPHIN/2019/78611,PRABHA SHARMA,MP,GWALIOR,M,navneet,नवनत टड,U,en,NFNT,N153
MPHIN32012,TRIVENI TODAY,त्रिवेणी टुडे,140368.0,MPHIN/2015/67813,VARSHA SHRIVASTAVA,MP,GWALIOR,M,triveni,तरवण टड,U,en,TRFN,T615
MPHIN29502,POL KHOL TODAY,,125371.0,MPHIN/2013/52816,SIDDHARTH BATHAM,MP,GWALIOR,M,pol khol,,U,en,PL KHL,P424
MPHIN32013,ROHAN TODAY,रोहन टुडे,140587.0,MPHIN/2015/68032,JONI KUSHWAHA,MP,GWALIOR,M,rohan,रहन टड,U,en,RHN,R500
MPHIN36213,GUNGUN TODAY,गुनगुन टुडे,156154.0,MPHIN/2021/83599,ASHA JHA,MP,GWALIOR,M,gungun,गनगन टड,U,en,KNKN,G525
MPHIN33299,SNEHA TODAY,स्नेहा टुडे,141114.0,MPHIN/2016/68559,PRADEEP SHRIVASTAVA,MP,GWALIOR,M,sneha,सनह टड,U,en,SNH,S500
MPHIN34617,MANTHAN TODAY,मंथन टुडे,146596.0,MPHIN/2017/74041,DEEPAK AGARWAL,MP,GWALIOR,M,manthan,मथन टड,U,en,MN0N,M535
MPHIN37054,NEW LOCATIONS TODAY,न्यू लोकेशन्स टुडे,155127.0,MPHIN/2021/82572,SALMA KHAN,MP,GWALIOR,M,new locations,नय लकशनस टड,U,en,N LKXNS,N423
MPHIN37383,MANOJ TODAY,मनोज टुडे,154395.0,MPHIN/2021/81840,MANOJ KUSHWAH,MP,GWALIOR,M,manoj,मनज टड,U,en,MNJ,M520
MPHIN38982,GAHANA TODAY,,,UR,MANISH DHANELIYA,MP,GWALIOR,M,gahana,,U,en,KHN,G500
MPHIN29274,RAMRAJ TODAY,रामराज टुडे,127455.0,MPHIN/2014/54900,SUNITA RATHORE,MP,GWALIOR,M,ramraj,रमरज टड,U,en,RMRJ,R562
MPHIN37046,NEW LOCATIONS TODAY,,,,SALMA KHAN,MP,GWALIOR,M,new locations,,U,en,N LKXNS,N423
MPBIL02360,INFOLEAD TODAY,,,,NARESH KUMAR PARASHAR,MP,GWALIOR,M,infolead,,U,en,INFLT,I514
MPHIN29256,ABHIVYAKTI TODAY,अभिव्यक्ति टुडे,127454.0,MPHIN/2014/54899,KAPIL GUPTA,MP,GWALIOR,M,abhivyakti,अभवयकत टड,U,en,ABHFYKT,A112
MPHIN24320,EKTA TODAY,एकता टुडे,107947.0,MPHIN/2010/35390,SHIVPRATAP SINGH NARWARIA,MP,GWALIOR,M,ekta,एकत टड,U,en,EKT,E230
MPHIN17253,TODAYS MEDICAL FACTS,,81009.0,MPHIN/2002/08452,DR.SALIL BARTAR,MP,GWALIOR,M,todays medical facts,,U,en,TTS MTKL FKTS,T325
MPHIN29546,DARSHITA TODAY,दर्शिता टुडे,136227.0,MPHIN/2015/63672,BRIJENDRA SINGH,MP,GWALIOR,M,darshita,दरशत टड,U,en,TRXT,D623
MPBIL02510,KRISHAK TODAY,,,UR,ARTI MISHRA,MP,GWALIOR,Q,krishak,,U,en,KRXK,K622
MPHIN38052,PRATINAD TODAY,प्रतिनाद टुडे,160764.0,MPHIN/2023/88209,PRAVEEN NIGAM,MP,GWALIOR,Q,pratinad,परतनद टड,U,en,PRTNT,P635
MPHIN28823,RAI TODAY,,121759.0,MPHIN/2013/49204,RAJEEV UPADHYAY,MP,GWALIOR,W,rai,,U,en,R,R000
MPHIN29540,PARYATAN TODAY,पर्यटन टुडे,125931.0,MPHIN/2013/53376,NEELKAMAL MAHESHWARI,MP,GWALIOR,W,paryatan,परयटन टड,U,en,PRYTN,P635
MPHIN29216,UNIQUE TODAY,,124293.0,MPHIN/2013/51738,ANAND TRIVEDI,MP,GWALIOR,W,unique,,U,en,UNK,U520
MPHIN28712,M P HALCHAL TODAY,,123463.0,MPHIN/2013/50908,JITENDER SINGH JADON,MP,GWALIOR,W,m p halchal,,U,en,M P HLXL,M142
MPHIN35493,GOPANCHAL TODAY,गोपांचल टुडे,152062.0,MPHIN/2019/79507,DILIP JAIN,MP,GWALIOR,W,gopanchal,गपचल टड,U,en,KPNXL,G152
MPHIN33925,SAMAGRA TODAY,समग्र टुडे,152962.0,MPHIN/2020/80407,KAMAL KISHOR SHRIVASTAVA,MP,GWALIOR,W,samagra,समगर टड,U,en,SMKR,S526
MPHIN30105,THE PULKIT TODAY,दि पुल्कित टुडे,131792.0,MPHIN/2014/59237,BRIJESH CHATURVEDI,MP,GWALIOR,W,pulkit,द पलकत टड,U,en,PLKT,P423
MPHIN36622,SHIVPURI TODAY,शिवपुरी टुडे,155370.0,MPHIN/2021/82815,MADHU SHARMA,MP,GWALIOR,W,shivpuri,शवपर टड,U,en,XFPR,S160
MPHIN33054,VIDHYA TODAY,,,UR,RAMSWAROOP JAISWAL,MP,GWALIOR,W,vidhya,,U,en,FTHY,V300
MPHIN32956,BALAJI TODAY,बालाजी टुडे,150410.0,MPHIN/2017/77855,AJAY SHARMA,MP,GWALIOR,W,balaji,बलज टड,U,en,BLJ,B420
MPHIN36327,CHAMBAL WORD TODAY HINDI WEEKLY NEWS PAPER PUBLICATION GWALIOR MP,,,,HIMANSHU RAJ MOURYA,MP,GWALIOR,W,chambal word hindi weekly paper publication gwalior mp,,U,en,XMBL WRT HNT WKL PPR PBLKXN KWLR MP,C514
MPHIN23645,SITI TODAY,सिटी टुडे,104520.0,MPHIN/2009/31963,GURUSHARAN SINGH AHLUWALIA,MP,GWALIOR,W,siti,सट टड,U,en,ST,S300
MPHIN34984,DABRA TODAY,डबरा टुडे,152769.0,MPHIN/2021/80214,VEERENDRA SINGH SAGAR,MP,GWALIOR,W,dabra,डबर टड,U,en,TBR,D160
MPHIN29113,SPEED TODAY,,124924.0,MPHIN/2013/52369,SHIVCHARAN MAVAI,MP,GWALIOR,W,speed,,U,en,SPT,S130
MPHIN32685,KUSHAGRA TODAY,कुशाग्र टुडे,138934.0,MPHIN/2016/66379,SHARAD GURJAR,MP,HARDA,W,kushagra,कशगर टड,U,en,KXKR,K226
MPBIL02130,VAMA TODAY,वामा टुडे,141367.0,MPBIL/2016/68812,ASHARFILAL VIMLADEVI MEDIA SERVICES PVT.LTD,MP,INDORE,BM,vama,वम टड,U,en,FM,V500
MPHIN20375,NEWS TODAY,न्‍यूज टुडे,89670.0,MPHIN/2006/17113,RAJASTHAN PATRIKA PVT. LTD.,MP,INDORE,D,,नयज टड,U,unknown,,
MPHIN29519,TODAY WATCH,,125536.0,MPHIN/2013/52981,PRAFULL SAKLECHA,MP,INDORE,DE,watch,,U,en,WX,W320
MPHIN28887,FAST TODAY,,123466.0,MPHIN/2013/50911,GOPAL KODWANI,MP,INDORE,DE,fast,,U,en,FST,F230
MPENG01394,SCHOOL TODAY,स्कूल टुडे,148983.0,MPENG/2018/76428,MANISH SAMANDAR,MP,INDORE,F,school,सकल टड,U,en,SXL,S400
MPHIN24279,AGRASEN TODAY,,107634.0,MPHIN/2010/35077,RAMESH GOYAL,MP,INDORE,F,agrasen,,U,en,AKRSN,A262
MPHIN10480,TRANS TODAY,,63367.0,63367/ 95,DEEPAK VYAS,MP,INDORE,M,trans,,U,en,TRNS,T652
MPHIN21761,HEALTH TODAY NEWS,हेल्थ टुडे न्यूज,95489.0,MPHIN/2008/22932,SUNIL SHARMA,MP,INDORE,M,health,हलथ टड नयज,U,en,HL0,H430
MPBIL01954,CHIKITSA TODAY,चिकित्सा टुडे,132957.0,MPBIL/2015/60402,DR. C. L. YADAV,MP,INDORE,M,chikitsa,चकतस टड,U,en,XKTS,C232
MPHIN31101,VAISHNAV JANTODAY,वैष्णव जन टुडे,134960.0,MPHIN/2015/62405,BALKRISHNA TYAGI,MP,INDORE,M,vaishnav jantoday,वषणव जन टड,U,en,FXNF JNTT,V251
MPHIN31738,ALMA TODAY,अल्मा टूडे,137204.0,MPHIN/2015/64649,SANTOSH SHUKLA,MP,INDORE,M,alma,अलम टड,U,en,ALM,A450
MPBIL01603,PRAVAH TODAY,,115256.0,MPBIL/2011/42699,G.R. PANDEY,MP,INDORE,M,pravah,,U,en,PRF,P610
MPHIN28493,PANCHAYAT TODAY,,119750.0,MPHIN/2012/47193,PUSHPRAJ SINGH,MP,INDORE,M,panchayat,,U,en,PNXYT,P523
MPBIL00765,LATEST SUPREME COURT TODAY,,79470.0,MPBIL/2001/06913,BHEEMSEN KHETRAPAL,MP,INDORE,M,latest supreme court,,U,en,LTST SPRM KRT,L323
MPBIL01104,BOOKS TRADE TODAY,बुक्स ट्रेड टुडे,92959.0,MPBIL/2007/20402,CHANDERSH AGARWAL,MP,INDORE,M,books trade,बकस टरड टड,U,en,BKS TRT,B236
MPENG00800,ENGINEERING ENTRANCE TODAY,इंजीनियरिंग एंटरेंस टूडे,93358.0,MPENG/2006/20801,CHANDRESH AGRAWAL,MP,INDORE,M,engineering entrance,इजनयरग एटरस टड,U,en,ENJNRNK ENTRNS,E525
MPENG00801,MEDICAL ENTRANCE TODAY,मेडिकल एटंरेंस टुडे,95009.0,MPENG/2006/22452,CHANDRESH AGRAWAL,MP,INDORE,M,medical entrance,मडकल एटरस टड,U,en,MTKL ENTRNS,M324
MPHIN28180,INDORE TODAY,,120426.0,MPHIN/2012/47869,PANKAJ JATAV,MP,INDORE,M,indore,,U,en,INTR,I536
MPENG00832,MBA TODAY,एमबीए टुडे,92943.0,MPENG/2007/20386,CHANDRESH AGRAWAL,MP,INDORE,M,mba,एमबए टड,U,en,MB,M100
MPBIL01175,ACCIDENT CASES TODAY,एक्सीडेन्ट केसेस टुडे,94389.0,MPBIL/2007/21832,BHIMSEN KHETARPAL,MP,INDORE,M,accident cases,एकसडनट कसस टड,U,en,AKSTNT KSS,A235
MPHIN25539,PRADESHIK CAR BAZAR TODAY,,111720.0,MPHIN/2011/39163,GOURAV (GOLDY) JAISWAL,MP,INDORE,M,pradeshik car bazar,,U,en,PRTXK KR BSR,P632
MPBIL02541,YASHRAJ TODAY,यशराज टुडे,154831.0,MPBIL/2021/82276,PRIYASH JAIN,MP,INDORE,M,yashraj,यशरज टड,U,en,YXRJ,Y262
MPHIN10308,MADHYA PRADESH NIROG TODAY,मध्य प्रदेश निरोग टुडे,58849.0,58849/ 94,MEENA JWEL,MP,INDORE,M,madhya pradesh nirog,मधय परदश नरग टड,U,en,MTHY PRTX NRK,M316
MPBIL01745,DOCTORS TODAY,,121487.0,MPBIL/2013/48932,KIRTI RANA,MP,INDORE,M,doctors,,U,en,TKTRS,D236
MPHIN23808,BNP REAL TODAY,,110054.0,MPHIN/2009/37497,SANTOSH SHARMA,MP,INDORE,M,bnp real,,U,en,BNP RL,B516
MPHIN26061,HANS TODAY,,114039.0,MPHIN/2011/41482,ARUN GUPTA,MP,INDORE,M,hans,,U,en,HNS,H520
MPHIN29424,SAMPURAN TODAY,,125125.0,MPHIN/2013/52570,LAVLESH PANDEY,MP,INDORE,M,sampuran,,U,en,SMPRN,S516
MPENG00791,AVIATION TODAY,एविऐशन टुडे,95936.0,MPENG/2008/23379,BHARAT TONGYA,MP,INDORE,Q,aviation,एवऐशन टड,U,en,AFXN,A135
MPHIN28607,KHULASA TODAY,,123430.0,MPHIN/2013/50875,ASLAM KURESHI,MP,INDORE,W,khulasa,,U,en,KHLS,K420
MPHIN33913,SANSKARDHANI TODAY,,143624.0,MPHIN/2017/71069,NITIN TIWARI,MP,JABALPUR,D,sanskardhani,,U,en,SNSKRTHN,S526
MPBIL02259,INSIGHT TODAY,इनसाइट टुडे,144949.0,MPBIL/2017/72394,DR.PRAKASH SHARMA,MP,JABALPUR,M,insight,इनसइट टड,U,en,INST,I522
MPHIN33391,JANSWAR TODAY,जनस्‍वर टुडे,147096.0,MPHIN/2017/74541,SANTRAM CHOUDHARY,MP,JABALPUR,M,janswar,जनसवर टड,U,en,JNSWR,J526
MPHIN32633,PARISHAD TODAY,परिषद् टुडे,144245.0,MPHIN/2016/71690,PARMANAND TIWARI,MP,JABALPUR,W,parishad,परषद टड,U,en,PRXT,P623
MPHIN37122,ROHRA TODAY,,,UR,PRAKASH ROHRA,MP,JABALPUR,W,rohra,,U,en,RR,R600
MPHIN29513,VANWASI TODAY,,125933.0,MPHIN/2013/53378,MANOJ JANI,MP,JHABUA,W,vanwasi,,U,en,FNWS,V520
MPHIN23109,TRIBAL NEWS TODAY,ट्राइबल न्यूज़ टुडे,104118.0,MPHIN/2009/31561,ROMA AGRAWAL,MP,JHABUA,W,tribal,टरइबल नयज़ टड,U,en,TRBL,T614
MPHIN17101,TODAY TAHALKA OBSERVER,टूडे तहलका आब्जर्वर,94171.0,MPHIN/2002/21614,DEEPESH JAIN,MP,MANDSAUR,D,tahalka observer,टड तहलक आबजरवर,U,en,THLK OBSRFR,T421
MPHIN39150,DESH NOOR TODAY,,,,MOIN KHAN,MP,MORENA,D,desh noor,,U,en,TX NR,D256
MPHIN10332,TODAY NEWS,,56593.0,56593/ 93,MANNUKHAN,MP,MORENA,D,,,U,unknown,,
MPHIN37144,ABHINAV TODAY,अभिनव टुडे,156021.0,MPHIN/2021/83466,JAYVEER SINGH,MP,MORENA,D,abhinav,अभनव टड,U,en,ABHNF,A151
MPHIN39151,AMAN DESH TODAY,,,,ANWAR KHAN,MP,MORENA,D,aman desh,,U,en,AMN TX,A553
MPHIN39579,SHIVPURI TODAY,,,UR,MADHU SHARMA,MP,MORENA,D,shivpuri,,U,en,XFPR,S160
MPHIN23080,KSHATRIYA TODAY,,112375.0,MPHIN/2009/39818,RAVINDRA SIKARWAR,MP,MORENA,Q,kshatriya,,U,en,KXTRY,K360
MPHIN39002,MACHKUND TODAY,,,UR,SWATI SHARMA,MP,MORENA,Q,machkund,,U,en,MXKNT,M253
MPHIN24027,MALWA TODAY,मालवा टुडे,106408.0,MPHIN/2009/33851,SUNIL SHARMA,MP,NEEMUCH,D,malwa,मलव टड,U,en,MLW,M400
MPHIN34943,NEEMUCH TODAY,,,UR,RAKESH SOUN,MP,NEEMUCH,W,neemuch,,U,en,NMX,N520
MPHIN32064,MEN TODAY,मैन टूडे,139184.0,MPHIN/2015/66629,SURESH KUMAR AGRAWAL,MP,RAISEN,W,men,मन टड,U,en,MN,M500
MPHIN35488,RAJGARH TODAY,राजगढ़ टुडे,151608.0,MPHIN/2019/79053,POONAM SHRIVASTAVA,MP,RAJGARH,M,rajgarh,रजगढ़ टड,U,en,RJKRH,R260
MPHIN32014,SUDARSHAN TODAY,,143158.0,MPHIN/2015/70603,RAVI SAHU,MP,RAJGARH,M,sudarshan,,U,en,STRXN,S362
MPENG01144,GROWTH TODAY,,120548.0,MPENG/2013/47992,VICKY JAIN,MP,RATLAM,A,growth,,U,en,KR0,G630
MPBIL02173,PRACHI TODAY,प्राची टुडे,143170.0,MPBIL/2016/70615,NARENDRA SINGH RATHORE,MP,RATLAM,M,prachi,परच टड,U,en,PRX,P620
MPHIN28955,RATHOD TODAY,,123584.0,MPHIN/2013/51029,AJAY CHAUHAN,MP,RATLAM,M,rathod,,U,en,R0T,R330
MPHIN31430,AMBAR TODAY,अम्बर टुडे,134028.0,MPHIN/2014/61473,YOGENDRA SINGH JAAT,MP,RATLAM,M,ambar,अमबर टड,U,en,AMBR,A516
MPHIN37293,YUVA TODAY,युवा टुडे,159287.0,MPHIN/2023/86732,RAIS KHAN,MP,RATLAM,M,yuva,यव टड,U,en,YF,Y100
MPHIN24959,SHRADDHA TODAY,श्रद्धा टुडे,108038.0,MPHIN/2010/35481,INDERMAL JAIN,MP,RATLAM,M,shraddha,शरदध टड,U,en,XRTH,S630
MPHIN28370,DHAKAD TODAY,,119725.0,MPHIN/2012/47168,NILESH DHAKAD,MP,RATLAM,M,dhakad,,U,en,THKT,D230
MPHIN27796,SANSKAR TODAY,संस्कार टुडे,117737.0,MPHIN/2012/45180,NEETA JAIN,MP,RATLAM,M,sanskar,ससकर टड,U,en,SNSKR,S526
MPBIL01816,AGRI BUSINESS TODAY,एग्री बिज़नेस टुडे,126759.0,MPBIL/2013/54204,DEEPAK SHARMA,MP,RATLAM,M,agri business,एगर बज़नस टड,U,en,AKR BSNS,A261
MPHIN35138,PRATHAM TODAY,प्रथम टुडे,150061.0,MPHIN/2018/77506,DEEPIKA VERMA,MP,RATLAM,M,pratham,परथम टड,U,en,PR0M,P635
MPBIL36607,SINGHAM TODAY,सिंघम टुडे,159768.0,MPBIL/2023/87213,SIMA SHARMA,MP,RATLAM,M,singham,सघम टड,U,en,SNKHM,S525
MPHIN23818,SADHANA TODAY,साधना टुडे,106419.0,MPHIN/2010/33862,GOPAL SINGH KUSHWAHA,MP,RATLAM,W,sadhana,सधन टड,U,en,STHN,S350
MPHIN29631,RATLAM TODAY,रतलाम टुडे,128729.0,MPHIN/2014/56174,SHRI RAM GOPAL RATHI,MP,RATLAM,W,ratlam,रतलम टड,U,en,RTLM,R345
MPHIN32961,V M N TODAY,वी.एम.एन. टुडे,147551.0,UR,VIJAY KUMAR VORA,MP,RATLAM,W,v m n,वएमएन टड,U,en,F M N,V550
MPHIN28958,AMBAR TODAY,,122648.0,MPHIN/2013/50093,YOGENDRA SINGH JAAT,MP,RATLAM,W,ambar,,U,en,AMBR,A516
MPHIN27820,ARYAVRAT TODAY,,114461.0,MPHIN/2011/41904,RAMESH DUBEY,MP,REWA,D,aryavrat,,U,en,ARYFRT,A616
MPHIN35837,VINDHYA TODAY,विंध्य टुडे,158245.0,MPHIN/2023/85690,RASMI CHATURVEDI,MP,REWA,M,vindhya,वधय टड,U,en,FNTHY,V530
MPHIN28725,REWA TODAY,रीवा टुडे,133968.0,MPHIN/2013/61413,SURESH KUMAR VERMA,MP,REWA,M,rewa,रव टड,U,en,RW,R000
MPHIN22936,NATIONAL TODAY NEWS,,58869.0,58869/ 94,UMACHARAN GUPTA,MP,SAGAR,D,national,,U,en,NXNL,N354
MPHIN07928,NATIONAL TODAY NEWS,नेशनल टुडे न्यूज़,52175.0,52175/ 91,UMACHARAN GUPTA,MP,SATNA,D,national,नशनल टड नयज़,U,en,NXNL,N354
MPHIN35946,TODAY SATNA,टुडे सतना,152842.0,MPHIN/2020/80287,RAJENDRA KUMAR AGRAWAL,MP,SATNA,M,satna,टड सतन,U,en,STN,S350
MPHIN38267,PRAYAGRAJ TODAY,,161030.0,UR,HARSH MISHRA,MP,SEHORE,M,prayagraj,,U,en,PRYKRJ,P626
MPHIN25521,SEHORE TODAY,,111671.0,MPHIN/2011/39114,MD. SAJID,MP,SEHORE,M,sehore,,U,en,SHR,S600
MPHIN34526,SHAHDOL TODAY,,,UR,SUNIL KUMAR MISHRA,MP,SHAHDOL,W,shahdol,,U,en,XTL,S340
MPHIN13162,MAAN TODAY,,69707.0,69707/ 98,SANJAY SAKHLA,MP,SHIVPURI,M,maan,,U,en,MN,M500
MPHIN25068,SMILE TODAY,,110276.0,MPHIN/2011/37719,PRINCE RANA,MP,SINGRAULI,M,smile,,U,en,SML,S540
MPHIN31797,KANNOD EXPRESS TODAY,कन्नौद एक्सप्रेस टुडे,144763.0,MPHIN/2015/72208,RAMESH CHANDRA,MP,UJJAIN,M,kannod express,कननद एकसपरस टड,U,en,KNT EKSPRS,K532
MPHIN25933,UJJAIN TODAY,,111782.0,MPHIN/2011/39225,KISHOR MEHRA,MP,UJJAIN,M,ujjain,,U,en,UJN,U250
MPHIN31877,SNEH PRAKASHAN TODAY,,143368.0,MPHIN/2017/70813,YASHPAL KUMAR,MP,UJJAIN,M,sneh prakashan,,U,en,SN PRKXN,S516
MPHIN31830,AGAR TODAY,,143396.0,MPHIN/2017/70841,RAMESH CHANDRA,MP,UJJAIN,M,agar,,U,en,AKR,A260
MPHIN31319,BHARTIYA DHARM TODAY,,143406.0,MPHIN/2015/70851,SURESH SINGH,MP,UJJAIN,M,bhartiya dharm,,U,en,BHRTY THRM,B633
MPHIN31323,AGAR TODAY DARPAN,,147903.0,MPHIN/2015/75348,MANSINGH CHAUHAN,MP,UJJAIN,M,agar darpan,,U,en,AKR TRPN,A263
MPHIN33707,BALAI TODAY,बलाई टुडे,144357.0,MPHIN/2016/71802,HARISH SINGH GOODPALIYA,MP,UJJAIN,M,balai,बलई टड,U,en,BL,B400
MPHIN31876,RAJIV PRAKASHAN TODAY,,143359.0,MPHIN/2017/70804,RAJESH SINGH,MP,UJJAIN,M,rajiv prakashan,,U,en,RJF PRKXN,R211
MPHIN31626,MALAV SANSKRITI TODAY,,143397.0,MPHIN/2015/70842,SARDAR SINGH,MP,UJJAIN,M,malav sanskriti,,U,en,MLF SNSKRT,M412
MPHIN28458,AIM TODAY,,124422.0,MPHIN/2012/51867,DEVANK MAATE,MP,UJJAIN,W,aim,,U,en,AM,A500
MPHIN35573,DIVYAM TODAY,दिव्यम टुडे,153627.0,UR,ANSHAR KHA,MP,VIDISHA,M,divyam,दवयम टड,U,en,TFYM,D150
MPHIN29696,RAJPUT TODAY,राजपूत टुडे,129646.0,MPHIN/2014/57091,YASHWANT SINGH RATHORE,MP,VIDISHA,Q,rajput,रजपत टड,U,en,RJPT,R213
MPHIN31415,SIRONJ TODAY,,143149.0,MPHIN/2016/70594,RIYAZAT SHAH KHAN,MP,VIDISHA,W,sironj,,U,en,SRNJ,S652
MPHIN33742,MESSENGER TODAY,,143375.0,MPHIN/2016/70820,SYED MOHD ALI,MP,VIDISHA,W,messenger,,U,en,MSNJR,M252
ODIENG01099,REPORTERS TODAY,,132589.0,ODIENG/2014/60034,MAMATA KUMARI SAMANTA,ODI,BHUBANESWAR,M,reporters,,U,en,RPRTRS,R163
ODIENG01213,SCIENCE TODAY AND TOMORROW RDWU BULLETIN OF SCIENCE,,,UR,"RAMA DEVI WOMEN'S UNIVERSITY, BHUBANESWAR",ODI,KHORDHA,A,science and tomorrow rdwu bulletin of science,,U,en,SSNS ANT TMR RTW BLTN OF SSNS,S525
ODIODI06735,SAMAJ TODAY,,113301.0,ODIODI/2011/40744,PRAVATI MOHAPATRA,ODI,KHORDHA,F,samaj,,U,en,SMJ,S520
ODIENG00756,ORISSA TODAY,,88966.0,ODIENG/2005/16409,PADMALAYA MISHRA,ODI,KHORDHA/ BHUBANESWAR,D,orissa,,U,en,ORS,O620
PONBIL00093,PULSE TODAY,पल्स टुडे,117728.0,PONBIL/2011/45171,AMBIGA ILANGOVAN,PON,PONDICHERRY,W,pulse,पलस टड,U,en,PLS,P420
PONENG00104,PONDY TODAY,,,UR,Z.MOHAMED AMEEN,PON,PUDUCHERRY,F,pondy,,U,en,PNT,P530
PONENG00048,TODAY AND TOMORROW,टुडे एंड टुमारो,45470.0,45470/ 86,AUROBINDO SOCIETY,PON,PUDUCHERRY,M,and tomorrow,टड एड टमर,U,en,ANT TMR,A533
PUNPUN03771,NASIHAT TODAY,नसीहत टुडे,106757.0,PUNPUN/2010/34200,RANJIT SINGH JOSAN,PUN,AMRITSAR,F,nasihat,नसहत टड,U,en,NSHT,N230
PUNBIL01321,BARNALA TODAY,,,,HARINDER PAL,PUN,BARNALA,D,barnala,,U,en,BRNL,B654
PUNENG00842,SERVICES CASES TODAY,,68608.0,68608/ 98,BHAGATJIT SINGH ADVOCATE,PUN,CHANDIGARH,M,services cases,,U,en,SRFSS KSS,S612
PUNPUN03876,SANSAR TODAY,संसार टुडे,133034.0,PUNPUN/2013/60479,GAGANDEEP JINDAL,PUN,FARIDKOT,M,sansar,ससर टड,U,en,SNSR,S526
PUNPUN03403,SIRHIND FATEHGARH TODAY,,87770.0,PUNPUN/2002/15213,JASWANT SINGH,PUN,FATEHGARH SAHIB,W,sirhind fatehgarh,,U,en,SRHNT FTKRH,S653
PUNHIN01322,BATALA TODAY,,73079.0,PUNHIN/1999/00522,SHAMBHU SHARMA,PUN,GURDASPUR/ BATALA,F,batala,,U,en,BTL,B340
PUNPUN03988,TEZ NEWS TODAY,तेज़ न्यूज़ टुडे,134524.0,PUNPUN/2014/61969,BHUPINDER SINGH,PUN,JALANDHAR,D,tez,तज़ नयज़ टड,U,en,TS,T200
PUNPUN04274,DELHI TODAY,,159033.0,PUNPUN/2023/86478,MANMEET SINGH,PUN,JALANDHAR,D,delhi,,U,en,TLH,D400
PUNPUN03843,CRIME TODAY,,117801.0,PUNPUN/2012/45244,SUBHASH GORIA,PUN,JALANDHAR,DE,crime,,U,en,KRM,C650
